%time SOC Ptotal Psensor1
25660 0.552381538721 0.665 0.7
25670 0.552240516902 0.665 0.7
25680 0.552099488601 0.665 0.7
25690 0.551958453816 0.665 0.7
25700 0.551817412545 0.665 0.7
25710 0.551676364788 0.665 0.7
25720 0.551535310544 0.665 0.7
25730 0.551449868829 0.0095 0.01
25740 0.551447853708 0.0095 0.01
25750 0.551445838585 0.0095 0.01
25760 0.551388204655 0.665 0.7
25770 0.551247137152 0.665 0.7
25780 0.551106063157 0.665 0.7
25790 0.550964982669 0.665 0.7
25800 0.550823895687 0.665 0.7
25810 0.550682802208 0.665 0.7
25820 0.550541702232 0.665 0.7
25830 0.550442323643 0.0095 0.01
25840 0.550440307859 0.0095 0.01
25850 0.550438292074 0.0095 0.01
25860 0.550394548643 0.665 0.7
25870 0.550253435391 0.665 0.7
25880 0.550112315637 0.665 0.7
25890 0.54997118938 0.665 0.7
25900 0.54983005662 0.665 0.7
25910 0.549688917354 0.665 0.7
25920 0.549547771583 0.665 0.7
25930 0.549434446986 0.0095 0.01
25940 0.549432430538 0.0095 0.01
25950 0.549430414089 0.0095 0.01
25960 0.549400570226 0.665 0.7
25970 0.549259411158 0.665 0.7
25980 0.549118245581 0.665 0.7
25990 0.548977073492 0.665 0.7
26000 0.54883589489 0.665 0.7
26010 0.548694709774 0.665 0.7
26020 0.548553518143 0.665 0.7
26030 0.548426238387 0.0095 0.01
26040 0.548424221275 0.0095 0.01
26050 0.548422204162 0.0095 0.01
26060 0.548406268952 0.665 0.7
26070 0.548265064007 0.665 0.7
26080 0.548123852542 0.665 0.7
26090 0.547982634558 0.665 0.7
26100 0.547841410052 0.665 0.7
26110 0.547700179023 0.665 0.7
26120 0.54755894147 0.665 0.7
26130 0.547417697392 0.0095 0.01
26140 0.54741567961 0.0095 0.01
26150 0.547413661831 0.0095 0.01
26160 0.547411644051 0.665 0.7
26170 0.547270393496 0.665 0.7
26180 0.547129136084 0.665 0.7
26190 0.546987872143 0.665 0.7
26200 0.546846601672 0.665 0.7
26210 0.546705324669 0.665 0.7
26220 0.546564041134 0.665 0.7
26230 0.546422751065 0.0095 0.01
26240 0.546406805095 0.0095 0.01
26250 0.54640478665 0.0095 0.01
26260 0.546402768204 0.665 0.7
26270 0.546275399199 0.665 0.7
26280 0.546134095779 0.665 0.7
26290 0.545992785821 0.665 0.7
26300 0.545851469325 0.665 0.7
26310 0.545710146289 0.665 0.7
26320 0.545568816713 0.665 0.7
26330 0.545427480594 0.665 0.7
26340 0.545397597292 0.0095 0.01
26350 0.54539557818 0.0095 0.01
26360 0.545393559066 0.0095 0.01
26370 0.545280080696 0.665 0.7
26380 0.545138731209 0.665 0.7
26390 0.544997375177 0.665 0.7
26400 0.544856012598 0.665 0.7
26410 0.544714643471 0.665 0.7
26420 0.544573267796 0.665 0.7
26430 0.54443188557 0.665 0.7
26440 0.544388055774 0.0095 0.01
26450 0.544386035994 0.0095 0.01
26460 0.544384016213 0.0095 0.01
26470 0.54428443758 0.665 0.7
26480 0.54414304197 0.665 0.7
26490 0.544001639806 0.665 0.7
26500 0.543860231087 0.665 0.7
26510 0.543718815813 0.665 0.7
26520 0.543577393982 0.665 0.7
26530 0.543435965593 0.665 0.7
26540 0.543378180127 0.0095 0.01
26550 0.543376159678 0.0095 0.01
26560 0.543374139228 0.0095 0.01
26570 0.543288469454 0.665 0.7
26580 0.543147027664 0.665 0.7
26590 0.543005579313 0.665 0.7
26600 0.5428641244 0.665 0.7
26610 0.542722662923 0.665 0.7
26620 0.542581194882 0.665 0.7
26630 0.542439720275 0.665 0.7
26640 0.542367969945 0.0095 0.01
26650 0.542365948827 0.0095 0.01
26660 0.542363927707 0.0095 0.01
26670 0.54229217593 0.665 0.7
26680 0.542150687907 0.665 0.7
26690 0.542009193315 0.665 0.7
26700 0.541867692153 0.665 0.7
26710 0.541726184421 0.665 0.7
26720 0.541584670116 0.665 0.7
26730 0.541443149238 0.665 0.7
26740 0.541357424836 0.0095 0.01
26750 0.541355403047 0.0095 0.01
26760 0.541353381257 0.0095 0.01
26770 0.541295556632 0.665 0.7
26780 0.541154022323 0.665 0.7
26790 0.541012481438 0.665 0.7
26800 0.540870933975 0.665 0.7
26810 0.540729379935 0.665 0.7
26820 0.540587819315 0.665 0.7
26830 0.540446252115 0.665 0.7
26840 0.540346544417 0.0095 0.01
26850 0.540344521957 0.0095 0.01
26860 0.540342499496 0.0095 0.01
26870 0.540298611194 0.665 0.7
26880 0.540157030548 0.665 0.7
26890 0.540015443319 0.665 0.7
26900 0.539873849506 0.665 0.7
26910 0.539732249107 0.665 0.7
26920 0.539590642122 0.665 0.7
26930 0.539449028549 0.665 0.7
26940 0.539335328317 0.0095 0.01
26950 0.539333305185 0.0095 0.01
26960 0.539331282053 0.0095 0.01
26970 0.539301339262 0.665 0.7
26980 0.539159712229 0.665 0.7
26990 0.539018078607 0.665 0.7
27000 0.538876438393 0.665 0.7
27010 0.538734791587 0.665 0.7
27020 0.538593138188 0.665 0.7
27030 0.538451478195 0.665 0.7
27040 0.538323776177 0.0095 0.01
27050 0.538321752373 0.0095 0.01
27060 0.538319728568 0.0095 0.01
27070 0.53830374049 0.665 0.7
27080 0.538162067023 0.665 0.7
27090 0.53802038696 0.665 0.7
27100 0.537878700298 0.665 0.7
27110 0.537737007038 0.665 0.7
27120 0.537595307178 0.665 0.7
27130 0.537453600717 0.665 0.7
27140 0.537311887654 0.0095 0.01
27150 0.537309863172 0.0095 0.01
27160 0.537307838694 0.0095 0.01
27170 0.537305814214 0.665 0.7
27180 0.537164094599 0.665 0.7
27190 0.537022368047 0.665 0.7
27200 0.536880634892 0.665 0.7
27210 0.536738895131 0.665 0.7
27220 0.536597148764 0.665 0.7
27230 0.536455395791 0.665 0.7
27240 0.536313636209 0.0095 0.01
27250 0.536297637246 0.0095 0.01
27260 0.536295612094 0.0095 0.01
27270 0.53629358694 0.665 0.7
27280 0.536165794634 0.665 0.7
27290 0.536024021551 0.665 0.7
27300 0.535882241857 0.665 0.7
27310 0.535740455551 0.665 0.7
27320 0.535598662634 0.665 0.7
27330 0.535456863103 0.665 0.7
27340 0.535315056959 0.665 0.7
27350 0.535285074271 0.0095 0.01
27360 0.535283048444 0.0095 0.01
27370 0.535281022615 0.0095 0.01
27380 0.535167166819 0.665 0.7
27390 0.535025347161 0.665 0.7
27400 0.534883520885 0.665 0.7
27410 0.534741687993 0.665 0.7
27420 0.534599848482 0.665 0.7
27430 0.534458002352 0.665 0.7
27440 0.534316149603 0.665 0.7
27450 0.534272173931 0.0095 0.01
27460 0.534270147429 0.0095 0.01
27470 0.534268120926 0.0095 0.01
27480 0.534168210855 0.665 0.7
27490 0.53402634458 0.665 0.7
27500 0.533884471682 0.665 0.7
27510 0.533742592161 0.665 0.7
27520 0.533600706016 0.665 0.7
27530 0.533458813247 0.665 0.7
27540 0.533316913852 0.665 0.7
27550 0.533258935927 0.0095 0.01
27560 0.53325690875 0.0095 0.01
27570 0.53325488157 0.0095 0.01
27580 0.533168926454 0.665 0.7
27590 0.533027013522 0.665 0.7
27600 0.532885093961 0.665 0.7
27610 0.532743167772 0.665 0.7
27620 0.532601234954 0.665 0.7
27630 0.532459295506 0.665 0.7
27640 0.532317349426 0.665 0.7
27650 0.532245359969 0.0095 0.01
27660 0.532243332114 0.0095 0.01
27670 0.532241304259 0.0095 0.01
27680 0.532169313338 0.665 0.7
27690 0.532027353711 0.665 0.7
27700 0.53188538745 0.665 0.7
27710 0.531743414555 0.665 0.7
27720 0.531601435026 0.665 0.7
27730 0.531459448861 0.665 0.7
27740 0.53131745606 0.665 0.7
27750 0.531231445777 0.0095 0.01
27760 0.531229417246 0.0095 0.01
27770 0.531227388714 0.0095 0.01
27780 0.531169371243 0.665 0.7
27790 0.531027364883 0.665 0.7
27800 0.530885351885 0.665 0.7
27810 0.530743332248 0.665 0.7
27820 0.530601305971 0.665 0.7
27830 0.530459273054 0.665 0.7
27840 0.530317233496 0.665 0.7
27850 0.530217193086 0.0095 0.01
27860 0.530215163878 0.0095 0.01
27870 0.530213134668 0.0095 0.01
27880 0.530169099913 0.665 0.7
27890 0.530027046786 0.665 0.7
27900 0.529884987015 0.665 0.7
27910 0.529742920601 0.665 0.7
27920 0.529600847542 0.665 0.7
27930 0.529458767839 0.665 0.7
27940 0.529316681489 0.665 0.7
27950 0.529202601642 0.0095 0.01
27960 0.529200571756 0.0095 0.01
27970 0.529198541868 0.0095 0.01
27980 0.529168499105 0.665 0.7
27990 0.529026399176 0.665 0.7
28000 0.5288842926 0.665 0.7
28010 0.528742179376 0.665 0.7
28020 0.528600059503 0.665 0.7
28030 0.528457932979 0.665 0.7
28040 0.528315799806 0.665 0.7
28050 0.528187671202 0.0095 0.01
28060 0.528185640637 0.0095 0.01
28070 0.528183610071 0.0095 0.01
28080 0.528167568586 0.665 0.7
28090 0.528025421825 0.665 0.7
28100 0.527883268412 0.665 0.7
28110 0.527741108346 0.665 0.7
28120 0.527598941626 0.665 0.7
28130 0.527456768252 0.665 0.7
28140 0.527314588224 0.665 0.7
28150 0.52717240154 0.0095 0.01
28160 0.527170370292 0.0095 0.01
28170 0.527168339047 0.0095 0.01
28180 0.527166307802 0.665 0.7
28190 0.527024114513 0.665 0.7
28200 0.526881914232 0.665 0.7
28210 0.526739707294 0.665 0.7
28220 0.526597493698 0.665 0.7
28230 0.526455273444 0.665 0.7
28240 0.526313046532 0.665 0.7
28250 0.52617081296 0.0095 0.01
28260 0.526154760502 0.0095 0.01
28270 0.526152728578 0.0095 0.01
28280 0.526150696653 0.665 0.7
28290 0.526022477032 0.665 0.7
28300 0.525880229855 0.665 0.7
28310 0.525737976016 0.665 0.7
28320 0.525595715517 0.665 0.7
28330 0.525453448355 0.665 0.7
28340 0.525311174531 0.665 0.7
28350 0.525168894044 0.665 0.7
28360 0.525138811061 0.0095 0.01
28370 0.525136778457 0.0095 0.01
28380 0.525134745852 0.0095 0.01
28390 0.525020509186 0.665 0.7
28400 0.524878215086 0.665 0.7
28410 0.524735914321 0.665 0.7
28420 0.524593606891 0.665 0.7
28430 0.524451292795 0.665 0.7
28440 0.524308972033 0.665 0.7
28450 0.524166644605 0.665 0.7
28460 0.524122521774 0.0095 0.01
28470 0.524120488491 0.0095 0.01
28480 0.524118455206 0.0095 0.01
28490 0.52401821079 0.665 0.7
28500 0.523875869742 0.665 0.7
28510 0.523733522025 0.665 0.7
28520 0.52359116764 0.665 0.7
28530 0.523448806585 0.665 0.7
28540 0.523306438862 0.665 0.7
28550 0.523164064468 0.665 0.7
28560 0.52310589246 0.0095 0.01
28570 0.523103858497 0.0095 0.01
28580 0.523101824532 0.0095 0.01
28590 0.523015581672 0.665 0.7
28600 0.522873193651 0.665 0.7
28610 0.522730798959 0.665 0.7
28620 0.522588397596 0.665 0.7
28630 0.52244598956 0.665 0.7
28640 0.522303574851 0.665 0.7
28650 0.52216115347 0.665 0.7
28660 0.52208892295 0.0095 0.01
28670 0.522086888306 0.0095 0.01
28680 0.52208485366 0.0095 0.01
28690 0.52201262167 0.665 0.7
28700 0.521870186655 0.665 0.7
28710 0.521727744966 0.665 0.7
28720 0.521585296602 0.665 0.7
28730 0.521442841564 0.665 0.7
28740 0.52130037985 0.665 0.7
28750 0.521157911459 0.665 0.7
28760 0.521071613086 0.0095 0.01
28770 0.521069577761 0.0095 0.01
28780 0.521067542434 0.0095 0.01
28790 0.521009330634 0.665 0.7
28800 0.520866848605 0.665 0.7
28810 0.520724359898 0.665 0.7
28820 0.520581864515 0.665 0.7
28830 0.520439362454 0.665 0.7
28840 0.520296853714 0.665 0.7
28850 0.520154338297 0.665 0.7
28860 0.520053962724 0.0095 0.01
28870 0.520051926717 0.0095 0.01
28880 0.520049890709 0.0095 0.01
28890 0.520005708425 0.665 0.7
28900 0.519863179363 0.665 0.7
28910 0.519720643622 0.665 0.7
28920 0.5195781012 0.665 0.7
28930 0.519435552098 0.665 0.7
28940 0.519292996316 0.665 0.7
28950 0.519150433853 0.665 0.7
28960 0.51903597173 0.0095 0.01
28970 0.519033935042 0.0095 0.01
28980 0.519031898353 0.0095 0.01
28990 0.519001754918 0.665 0.7
29000 0.518859178806 0.665 0.7
29010 0.518716596012 0.665 0.7
29020 0.518574006536 0.665 0.7
29030 0.518431410378 0.665 0.7
29040 0.518288807537 0.665 0.7
29050 0.518146198013 0.665 0.7
29060 0.518017639985 0.0095 0.01
29070 0.518015602616 0.0095 0.01
29080 0.518013565244 0.0095 0.01
29090 0.517997469998 0.665 0.7
29100 0.517854846821 0.665 0.7
29110 0.51771221696 0.665 0.7
29120 0.517569580414 0.665 0.7
29130 0.517426937185 0.665 0.7
29140 0.51728428727 0.665 0.7
29150 0.517141630671 0.665 0.7
29160 0.516998967387 0.0095 0.01
29170 0.51699692933 0.0095 0.01
29180 0.516994891277 0.0095 0.01
29190 0.516992853223 0.665 0.7
29200 0.516850183306 0.665 0.7
29210 0.516707506364 0.665 0.7
29220 0.516564822736 0.665 0.7
29230 0.516422132422 0.665 0.7
29240 0.516279435422 0.665 0.7
29250 0.516136731735 0.665 0.7
29260 0.515994021361 0.0095 0.01
29270 0.515977915091 0.0095 0.01
29280 0.515975876356 0.0095 0.01
29290 0.515973837619 0.665 0.7
29300 0.515845188172 0.665 0.7
29310 0.515702464138 0.665 0.7
29320 0.515559733416 0.665 0.7
29330 0.515416996006 0.665 0.7
29340 0.515274251909 0.665 0.7
29350 0.515131501124 0.665 0.7
29360 0.51498874365 0.665 0.7
29370 0.514958559815 0.0095 0.01
29380 0.514956520398 0.0095 0.01
29390 0.514954480979 0.0095 0.01
29400 0.514839861342 0.665 0.7
29410 0.514697090205 0.665 0.7
29420 0.514554312379 0.665 0.7
29430 0.514411527865 0.665 0.7
29440 0.514268736661 0.665 0.7
29450 0.514125938768 0.665 0.7
29460 0.513983134186 0.665 0.7
29470 0.513938863434 0.0095 0.01
29480 0.513936823334 0.0095 0.01
29490 0.513934783233 0.0095 0.01
29500 0.51383420275 0.665 0.7
29510 0.513691384502 0.665 0.7
29520 0.513548559565 0.665 0.7
29530 0.513405727937 0.665 0.7
29540 0.51326288962 0.665 0.7
29550 0.513120044612 0.665 0.7
29560 0.512977192915 0.665 0.7
29570 0.512918825889 0.0095 0.01
29580 0.512916785107 0.0095 0.01
29590 0.512914744323 0.0095 0.01
29600 0.512828212343 0.665 0.7
29610 0.512685346977 0.665 0.7
29620 0.512542474922 0.665 0.7
29630 0.512399596175 0.665 0.7
29640 0.512256710738 0.665 0.7
29650 0.51211381861 0.665 0.7
29660 0.511970919791 0.665 0.7
29670 0.511898447136 0.0095 0.01
29680 0.511896405672 0.0095 0.01
29690 0.511894364206 0.0095 0.01
29700 0.511821890079 0.665 0.7
29710 0.511678977591 0.665 0.7
29720 0.511536058412 0.665 0.7
29730 0.511393132543 0.665 0.7
29740 0.511250199982 0.665 0.7
29750 0.511107260729 0.665 0.7
29760 0.510964314786 0.665 0.7
29770 0.510877727144 0.0095 0.01
29780 0.510875684997 0.0095 0.01
29790 0.510873642849 0.0095 0.01
29800 0.510815235929 0.665 0.7
29810 0.510672276315 0.665 0.7
29820 0.510529310011 0.665 0.7
29830 0.510386337015 0.665 0.7
29840 0.510243357328 0.665 0.7
29850 0.510100370949 0.665 0.7
29860 0.509957377878 0.665 0.7
29870 0.509856665894 0.0095 0.01
29880 0.509854623064 0.0095 0.01
29890 0.509852580233 0.0095 0.01
29900 0.509808249875 0.665 0.7
29910 0.509665243135 0.665 0.7
29920 0.509522229703 0.665 0.7
29930 0.50937920958 0.665 0.7
29940 0.509236182765 0.665 0.7
29950 0.509093149259 0.665 0.7
29960 0.508950109062 0.665 0.7
29970 0.508835263379 0.0095 0.01
29980 0.508833219866 0.0095 0.01
29990 0.508831176353 0.0095 0.01
30000 0.508800931912 0.665 0.7
30010 0.508657878045 0.665 0.7
30020 0.508514817487 0.665 0.7
30030 0.508371750237 0.665 0.7
30040 0.508228676297 0.665 0.7
30050 0.508085595665 0.665 0.7
30060 0.507942508342 0.665 0.7
30070 0.507813519606 0.0095 0.01
30080 0.507811475411 0.0095 0.01
30090 0.507809431214 0.0095 0.01
30100 0.507793282048 0.665 0.7
30110 0.507650181056 0.665 0.7
30120 0.507507073373 0.665 0.7
30130 0.507363959 0.665 0.7
30140 0.507220837935 0.665 0.7
30150 0.50707771018 0.665 0.7
30160 0.506934575735 0.665 0.7
30170 0.506791434599 0.0095 0.01
30180 0.506789389716 0.0095 0.01
30190 0.506787344837 0.0095 0.01
30200 0.506785299957 0.665 0.7
30210 0.506642152187 0.665 0.7
30220 0.506498997384 0.665 0.7
30230 0.50635583589 0.665 0.7
30240 0.506212667707 0.665 0.7
30250 0.506069492834 0.665 0.7
30260 0.505926311271 0.665 0.7
30270 0.505783123018 0.0095 0.01
30280 0.505766962816 0.0095 0.01
30290 0.505764917255 0.0095 0.01
30300 0.505762871692 0.665 0.7
30310 0.505633791472 0.665 0.7
30320 0.505490589554 0.665 0.7
30330 0.505347380946 0.665 0.7
30340 0.50520416565 0.665 0.7
30350 0.505060943665 0.665 0.7
30360 0.504917714991 0.665 0.7
30370 0.504774479629 0.665 0.7
30380 0.504744194755 0.0095 0.01
30390 0.504742148511 0.0095 0.01
30400 0.504740102266 0.0095 0.01
30410 0.504625098955 0.665 0.7
30420 0.504481849929 0.665 0.7
30430 0.504338594216 0.665 0.7
30440 0.504195331815 0.665 0.7
30450 0.504052062726 0.665 0.7
30460 0.503908786949 0.665 0.7
30470 0.503765504486 0.665 0.7
30480 0.50372108559 0.0095 0.01
30490 0.503719038664 0.0095 0.01
30500 0.503716991737 0.0095 0.01
30510 0.503616074694 0.665 0.7
30520 0.50347277857 0.665 0.7
30530 0.50332947576 0.665 0.7
30540 0.503186166263 0.665 0.7
30550 0.50304285008 0.665 0.7
30560 0.502899527212 0.665 0.7
30570 0.502756197657 0.665 0.7
30580 0.502697635394 0.0095 0.01
30590 0.502695587786 0.0095 0.01
30600 0.502693540177 0.0095 0.01
30610 0.502606718759 0.665 0.7
30620 0.502463375548 0.665 0.7
30630 0.502320025651 0.665 0.7
30640 0.502176669071 0.665 0.7
30650 0.502033305805 0.665 0.7
30660 0.501889935856 0.665 0.7
30670 0.501746559223 0.665 0.7
30680 0.501673844251 0.0095 0.01
30690 0.501671795961 0.0095 0.01
30700 0.50166974767 0.0095 0.01
30710 0.501597031231 0.665 0.7
30720 0.501453640945 0.665 0.7
30730 0.501310243976 0.665 0.7
30740 0.501166840324 0.665 0.7
30750 0.50102342999 0.665 0.7
30760 0.500880012974 0.665 0.7
30770 0.500736589276 0.665 0.7
30780 0.500649712257 0.0095 0.01
30790 0.500647663285 0.0095 0.01
30800 0.500645614312 0.0095 0.01
30810 0.500587012205 0.665 0.7
30820 0.500443574858 0.665 0.7
30830 0.500300130831 0.665 0.7
30840 0.500156680123 0.665 0.7
30850 0.500013222735 0.665 0.7
30860 0.499869758667 0.665 0.7
30870 0.49972628792 0.665 0.7
30880 0.499625239523 0.0095 0.01
30890 0.49962318987 0.0095 0.01
30900 0.499621140215 0.0095 0.01
30910 0.499576661787 0.665 0.7
30920 0.499433177396 0.665 0.7
30930 0.499289686326 0.665 0.7
30940 0.499146188579 0.665 0.7
30950 0.499002684154 0.665 0.7
30960 0.498859173052 0.665 0.7
30970 0.498715655273 0.665 0.7
30980 0.498600426171 0.0095 0.01
30990 0.498598375837 0.0095 0.01
31000 0.498596325501 0.0095 0.01
31010 0.498565980095 0.665 0.7
31020 0.498422448677 0.665 0.7
31030 0.498278910584 0.665 0.7
31040 0.498135365816 0.665 0.7
31050 0.497991814373 0.665 0.7
31060 0.497848256255 0.665 0.7
31070 0.497704691463 0.665 0.7
31080 0.497575272339 0.0095 0.01
31090 0.497573221323 0.0095 0.01
31100 0.497571170307 0.0095 0.01
31110 0.497554967261 0.665 0.7
31120 0.497411388837 0.665 0.7
31130 0.49726780374 0.665 0.7
31140 0.497124211971 0.665 0.7
31150 0.496980613529 0.665 0.7
31160 0.496837008417 0.665 0.7
31170 0.496693396633 0.665 0.7
31180 0.496549778179 0.0095 0.01
31190 0.496547726478 0.0095 0.01
31200 0.496545674781 0.0095 0.01
31210 0.496543623083 0.665 0.7
31220 0.496399998019 0.665 0.7
31230 0.49625636594 0.665 0.7
31240 0.496112727191 0.665 0.7
31250 0.495969081774 0.665 0.7
31260 0.495825429689 0.665 0.7
31270 0.495681770936 0.665 0.7
31280 0.495538105517 0.0095 0.01
31290 0.495521891464 0.0095 0.01
31300 0.495519839087 0.0095 0.01
31310 0.495517786708 0.665 0.7
31320 0.495388276382 0.665 0.7
31330 0.495244597344 0.665 0.7
31340 0.49510091164 0.665 0.7
31350 0.494957219271 0.665 0.7
31360 0.494813520237 0.665 0.7
31370 0.494669814539 0.665 0.7
31380 0.494526102178 0.665 0.7
31390 0.494495716457 0.0095 0.01
31400 0.494493663399 0.0095 0.01
31410 0.494491610341 0.0095 0.01
31420 0.494376224095 0.665 0.7
31430 0.494232498123 0.665 0.7
31440 0.494088765489 0.665 0.7
31450 0.493945026194 0.665 0.7
31460 0.493801280237 0.665 0.7
31470 0.493657527621 0.665 0.7
31480 0.493513768345 0.665 0.7
31490 0.493469201644 0.0095 0.01
31500 0.493467147907 0.0095 0.01
31510 0.493465094169 0.0095 0.01
31520 0.493363841341 0.665 0.7
31530 0.493220068462 0.665 0.7
31540 0.493076288925 0.665 0.7
31550 0.492932502731 0.665 0.7
31560 0.49278870988 0.665 0.7
31570 0.492644910373 0.665 0.7
31580 0.49250110421 0.665 0.7
31590 0.492442347227 0.0095 0.01
31600 0.492440292812 0.0095 0.01
31610 0.492438238394 0.0095 0.01
31620 0.492351128314 0.665 0.7
31630 0.492207308557 0.665 0.7
31640 0.492063482146 0.665 0.7
31650 0.491919649082 0.665 0.7
31660 0.491775809366 0.665 0.7
31670 0.491631962997 0.665 0.7
31680 0.491488109978 0.665 0.7
31690 0.491415153422 0.0095 0.01
31700 0.491413098328 0.0095 0.01
31710 0.491411043232 0.0095 0.01
31720 0.491338085223 0.665 0.7
31730 0.491194218618 0.665 0.7
31740 0.491050345363 0.665 0.7
31750 0.490906465461 0.665 0.7
31760 0.49076257891 0.665 0.7
31770 0.490618685712 0.665 0.7
31780 0.490474785867 0.665 0.7
31790 0.490387620456 0.0095 0.01
31800 0.490385564684 0.0095 0.01
31810 0.49038350891 0.0095 0.01
31820 0.490324712285 0.665 0.7
31830 0.490180798865 0.665 0.7
31840 0.4900368788 0.665 0.7
31850 0.489892952091 0.665 0.7
31860 0.489749018739 0.665 0.7
31870 0.489605078744 0.665 0.7
31880 0.489461132108 0.665 0.7
31890 0.489359748571 0.0095 0.01
31900 0.48935769212 0.0095 0.01
31910 0.489355635669 0.0095 0.01
31920 0.489311009735 0.665 0.7
31930 0.489167049532 0.665 0.7
31940 0.48902308269 0.665 0.7
31950 0.48887910921 0.665 0.7
31960 0.488735129091 0.665 0.7
31970 0.488591142335 0.665 0.7
31980 0.488447148942 0.665 0.7
31990 0.488331538019 0.0095 0.01
32000 0.488329480892 0.0095 0.01
32010 0.488327423763 0.0095 0.01
32020 0.488296977815 0.665 0.7
32030 0.488152970866 0.665 0.7
32040 0.488008957284 0.665 0.7
32050 0.487864937068 0.665 0.7
32060 0.487720910219 0.665 0.7
32070 0.487576876738 0.665 0.7
32080 0.487432836625 0.665 0.7
32090 0.48730298907 0.0095 0.01
32100 0.487300931266 0.0095 0.01
32110 0.48729887346 0.0095 0.01
32120 0.487282616782 0.665 0.7
32130 0.487138563126 0.665 0.7
32140 0.48699450284 0.665 0.7
32150 0.486850435926 0.665 0.7
32160 0.486706362385 0.665 0.7
32170 0.486562282218 0.665 0.7
32180 0.486418195425 0.665 0.7
32190 0.486274102007 0.0095 0.01
32200 0.486272043522 0.0095 0.01
32210 0.48626998504 0.0095 0.01
32220 0.486267926557 0.665 0.7
32230 0.486123826581 0.665 0.7
32240 0.485979719632 0.665 0.7
32250 0.485835606061 0.665 0.7
32260 0.485691485868 0.665 0.7
32270 0.485547359054 0.665 0.7
32280 0.485403225621 0.665 0.7
32290 0.485259085568 0.0095 0.01
32300 0.485242817954 0.0095 0.01
32310 0.485240758797 0.0095 0.01
32320 0.485238699639 0.665 0.7
