%time SOC Ptotal Psensor1 Psensor2 Pmcu Prf Ppv Ipv
18650 0.567195550986 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
18660 0.567240442572 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
18670 0.567325419377 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
18680 0.567410383825 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
18690 0.567495335918 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
18700 0.567580275659 1.9125 2 0.15 0.3 0.3 0.6 0.228571428571
18710 0.567175175333 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
18720 0.566816973947 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
18730 0.566458773728 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
18740 0.566100574657 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
18750 0.565742376712 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
18760 0.56574523717 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
18770 0.565788209034 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
18780 0.565831175227 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
18790 0.56587413575 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
18800 0.565917090603 2.1125 2 0.15 0.3 0.3 1 0.171428571429
18810 0.565571097169 1.0285 2 0.01 0.01 0.01 1 0.285714285714
18820 0.565297370474 1.0285 2 0.01 0.01 0.01 1 0.285714285714
18830 0.56502365204 1.0285 2 0.01 0.01 0.01 1 0.285714285714
18840 0.564749941857 1.0285 2 0.01 0.01 0.01 1 0.285714285714
18850 0.564476239918 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
18860 0.564563732123 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
18870 0.564691335836 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
18880 0.564818919236 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
18890 0.564946482326 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
18900 0.56507402511 1.7125 2 0.15 0.3 0.3 0.4 0.285714285714
18910 0.564643546523 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
18920 0.56424310387 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
18930 0.563842656914 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
18940 0.563442205627 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
18950 0.563041749981 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
18960 0.563002670504 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
18970 0.563003743654 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
18980 0.563004816678 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
18990 0.563005889574 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
19000 0.563006962343 2.3125 2 0.15 0.3 0.3 0.8 0.114285714286
19010 0.562618717857 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
19020 0.562302805384 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
19030 0.561986898031 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
19040 0.561670995786 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
19050 0.561355098636 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
19060 0.5614007654 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
19070 0.561486592671 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
19080 0.561572407426 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
19090 0.561658209665 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
19100 0.561743999393 1.9125 2 0.15 0.3 0.3 0.6 0.228571428571
19110 0.561338827782 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
19120 0.560980642946 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
19130 0.560622458961 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
19140 0.560264275809 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
19150 0.559906093471 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
19160 0.559909649463 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
19170 0.559953392315 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
19180 0.559997129381 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
19190 0.560040860663 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
19200 0.560084586161 2.1125 2 0.15 0.3 0.3 1.2 0.171428571429
19210 0.559772479721 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
19220 0.55954123851 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
19230 0.559310007303 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
19240 0.559078786095 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
19250 0.558847574884 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
19260 0.558978207321 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
19270 0.559149014166 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
19280 0.559319791395 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
19290 0.559490539016 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
19300 0.559661257037 1.5125 2 0.15 0.3 0.3 1.6 0.342857142857
19310 0.559442247595 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
19320 0.559295650813 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
19330 0.559149064388 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
19340 0.559002488317 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
19350 0.558855922599 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
19360 0.559071181335 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
19370 0.559326591105 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
19380 0.5595819496 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
19390 0.559837256839 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
19400 0.560092512841 1.1125 2 0.15 0.3 0.3 0.2 0.457142857143
19410 0.559653463411 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
19420 0.559210646871 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
19430 0.558767819137 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
19440 0.558324980172 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
19450 0.557882129943 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
19460 0.557801261819 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
19470 0.557760618556 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
19480 0.557719979556 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
19490 0.55767934482 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
19500 0.557638714346 2.5125 2 0.15 0.3 0.3 0 0.0571428571429
19510 0.557106448399 2.0285 2 0.01 0.01 0.01 0 0
19520 0.55662121258 2.0285 2 0.01 0.01 0.01 0 0
19530 0.556135957604 2.0285 2 0.01 0.01 0.01 0 0
19540 0.55565068343 2.0285 2 0.01 0.01 0.01 0 0
19550 0.555165390013 0.1285 0.1 0.01 0.01 0.01 0 0
19560 0.555042399598 0.1285 0.1 0.01 0.01 0.01 0 0
19570 0.554959673617 0.1285 0.1 0.01 0.01 0.01 0 0
19580 0.554876955176 0.1285 0.1 0.01 0.01 0.01 0 0
19590 0.554794244274 0.1285 0.1 0.01 0.01 0.01 0 0
19600 0.55471154091 2.7125 2 0.15 0.3 0.3 0.4 0
19610 0.554238460054 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
19620 0.55383789716 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
19630 0.553437329313 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
19640 0.553036756493 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
19650 0.552636178678 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
19660 0.552598197891 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
19670 0.552600505279 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
19680 0.552602812393 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
19690 0.552605119232 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
19700 0.552607425798 2.3125 2 0.15 0.3 0.3 1 0.114285714286
19710 0.552253031584 1.0285 2 0.01 0.01 0.01 1 0.285714285714
19720 0.551979697903 1.0285 2 0.01 0.01 0.01 1 0.285714285714
19730 0.551706372116 1.0285 2 0.01 0.01 0.01 1 0.285714285714
19740 0.551433054219 1.0285 2 0.01 0.01 0.01 1 0.285714285714
19750 0.551159744203 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
19760 0.551249190585 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
19770 0.55137892161 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
19780 0.551508631842 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
19790 0.551638321285 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
19800 0.551767989944 1.7125 2 0.15 0.3 0.3 1.4 0.285714285714
19810 0.551506929182 0.6285 2 0.01 0.01 0.01 1.4 0.4
19820 0.551318468011 0.6285 2 0.01 0.01 0.01 1.4 0.4
19830 0.55113001749 0.6285 2 0.01 0.01 0.01 1.4 0.4
19840 0.550941577617 0.6285 2 0.01 0.01 0.01 1.4 0.4
19850 0.550753148388 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
19860 0.550927507681 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
19870 0.5511421358 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
19880 0.551356723576 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
19890 0.551571271022 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
19900 0.551785778148 1.3125 2 0.15 0.3 0.3 1.8 0.4
19910 0.551609558955 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
19920 0.551505935596 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
19930 0.551402320962 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
19940 0.55129871505 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
19950 0.551195117861 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
19960 0.551454236209 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
19970 0.551753591769 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
19980 0.5520528828 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
19990 0.55235210933 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
20000 0.552651271383 0.9125 2 0.15 0.3 0.3 0.8 0.514285714286
20010 0.552322316335 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
20020 0.55200656475 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
20030 0.551690817918 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
20040 0.551375075831 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
20050 0.551059338478 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
20060 0.551106375638 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
20070 0.551193707569 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
20080 0.551281026709 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
20090 0.551368333061 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
20100 0.551455626628 1.9125 2 0.15 0.3 0.3 0.6 0.228571428571
20110 0.551050315983 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
20120 0.550692148852 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
20130 0.550333982108 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
20140 0.549975815736 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
20150 0.549617649722 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
20160 0.549622434023 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
20170 0.549667539679 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
20180 0.54971263935 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
20190 0.549757733038 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
20200 0.549802820743 2.1125 2 0.15 0.3 0.3 1 0.171428571429
20210 0.549456922784 1.0285 2 0.01 0.01 0.01 1 0.285714285714
20220 0.549183669583 1.0285 2 0.01 0.01 0.01 1 0.285714285714
20230 0.548910424214 1.0285 2 0.01 0.01 0.01 1 0.285714285714
20240 0.548637186672 1.0285 2 0.01 0.01 0.01 1 0.285714285714
20250 0.548363956951 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
20260 0.548453814925 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
20270 0.548583994261 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
20280 0.548714152708 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
20290 0.548844290271 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
20300 0.548974406954 1.7125 2 0.15 0.3 0.3 0.4 0.285714285714
20310 0.548543579371 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
20320 0.548142944117 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
20330 0.547742303622 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
20340 0.547341657869 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
20350 0.54694100684 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
20360 0.546903627703 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
20370 0.546906611663 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
20380 0.546909595268 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
20390 0.546912578519 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
20400 0.546915561415 2.3125 2 0.15 0.3 0.3 0.8 0.114285714286
20410 0.546527184785 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
20420 0.54621151898 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
20430 0.545895857764 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
20440 0.545580201128 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
20450 0.545264549065 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
20460 0.545312359342 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
20470 0.545400540676 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
20480 0.545488709071 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
20490 0.545576864529 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
20500 0.545665007053 1.9125 2 0.15 0.3 0.3 0.6 0.228571428571
20510 0.54525961191 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
20520 0.544901449399 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
20530 0.544543287067 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
20540 0.544185124903 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
20550 0.543826962895 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
20560 0.543832439543 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
20570 0.543878313932 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
20580 0.543924182226 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
20590 0.543970044426 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
20600 0.544015900533 2.1125 2 0.15 0.3 0.3 1.2 0.171428571429
20610 0.543704056101 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
20620 0.543473501173 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
20630 0.54324295598 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
20640 0.543012420518 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
20650 0.542781894785 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
20660 0.542915113525 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
20670 0.543088717185 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
20680 0.543262290513 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
20690 0.543435833516 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
20700 0.543609346201 1.5125 2 0.15 0.3 0.3 1.6 0.342857142857
20710 0.543391086389 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
20720 0.543245618961 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
20730 0.543100161731 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
20740 0.542954714698 0.4285 2 0.01 0.01 0.01 1.6 0.457142857143
20750 0.542809277862 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
20760 0.543027563763 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
20770 0.543286210526 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
20780 0.543544804888 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
20790 0.543803346867 -1.4715 0.1 0.01 0.01 0.01 1.6 0.457142857143
20800 0.544061836479 1.1125 2 0.15 0.3 0.3 0.2 0.457142857143
20810 0.543622383228 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
20820 0.543179142201 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
20830 0.542735888959 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
20840 0.542292623479 1.8285 2 0.01 0.01 0.01 0.2 0.0571428571429
20850 0.541849345743 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
20860 0.541769949184 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
20870 0.541730988389 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
20880 0.541692031684 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
20890 0.54165307907 -0.0715 0.1 0.01 0.01 0.01 0.2 0.0571428571429
20900 0.541614130545 2.5125 2 0.15 0.3 0.3 0 0.0571428571429
20910 0.541080966555 2.0285 2 0.01 0.01 0.01 0 0
20920 0.540595078374 2.0285 2 0.01 0.01 0.01 0 0
20930 0.540109169879 2.0285 2 0.01 0.01 0.01 0 0
20940 0.539623241044 2.0285 2 0.01 0.01 0.01 0 0
20950 0.539137291844 0.1285 0.1 0.01 0.01 0.01 0 0
20960 0.539015549486 0.1285 0.1 0.01 0.01 0.01 0 0
20970 0.538934283033 0.1285 0.1 0.01 0.01 0.01 0 0
20980 0.538853023976 0.1285 0.1 0.01 0.01 0.01 0 0
20990 0.538771772314 0.1285 0.1 0.01 0.01 0.01 0 0
21000 0.538690528046 2.7125 2 0.15 0.3 0.3 0.4 0
21010 0.538216854029 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
21020 0.537816078467 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
21030 0.537415297268 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
21040 0.537014510421 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
21050 0.536613717913 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
21060 0.536577430202 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
21070 0.536581642457 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
21080 0.536585854211 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
21090 0.536590065463 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
21100 0.536594276214 2.3125 2 0.15 0.3 0.3 1 0.114285714286
21110 0.536239909763 1.0285 2 0.01 0.01 0.01 1 0.285714285714
21120 0.535967029882 1.0285 2 0.01 0.01 0.01 1 0.285714285714
21130 0.535694157609 1.0285 2 0.01 0.01 0.01 1 0.285714285714
21140 0.535421292942 1.0285 2 0.01 0.01 0.01 1 0.285714285714
21150 0.535148435876 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
21160 0.535240243961 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
21170 0.535372548272 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
21180 0.535504831267 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
21190 0.535637092952 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
21200 0.535769333329 1.7125 2 0.15 0.3 0.3 1.4 0.285714285714
21210 0.535508789937 0.6285 2 0.01 0.01 0.01 1.4 0.4
21220 0.535321227595 0.6285 2 0.01 0.01 0.01 1.4 0.4
21230 0.535133675741 0.6285 2 0.01 0.01 0.01 1.4 0.4
21240 0.534946134373 0.6285 2 0.01 0.01 0.01 1.4 0.4
21250 0.534758603489 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
21260 0.53493576831 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
21270 0.535153413061 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
21280 0.535371016641 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
21290 0.535588579062 -1.2715 0.1 0.01 0.01 0.01 1.4 0.4
21300 0.535806100333 1.3125 2 0.15 0.3 0.3 1.8 0.4
21310 0.535630843464 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
21320 0.535528563435 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
21330 0.535426291994 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
21340 0.535324029141 0.2285 2 0.01 0.01 0.01 1.8 0.514285714286
21350 0.535221774875 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
21360 0.535484139781 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
21370 0.535786952214 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
21380 0.536089698888 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
21390 0.536392379823 -1.6715 0.1 0.01 0.01 0.01 1.8 0.514285714286
21400 0.536694995039 0.9125 2 0.15 0.3 0.3 0.8 0.514285714286
21410 0.536366201069 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
21420 0.536050679387 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
21430 0.535735162078 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
21440 0.535419649138 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
21450 0.53510414056 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
21460 0.535153308753 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
21470 0.535242982703 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
21480 0.535332643464 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
21490 0.535422291036 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
21500 0.535511925424 1.9125 2 0.15 0.3 0.3 0.6 0.228571428571
21510 0.53510637398 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
21520 0.534748212626 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
21530 0.534390051186 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
21540 0.534031889654 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
21550 0.533673728022 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
21560 0.53368041991 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
21570 0.533727644352 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
21580 0.533774862508 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
21590 0.53382207438 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
21600 0.533869279969 2.1125 2 0.15 0.3 0.3 1 0.171428571429
21610 0.53352345049 1.0285 2 0.01 0.01 0.01 1 0.285714285714
21620 0.533250646214 1.0285 2 0.01 0.01 0.01 1 0.285714285714
21630 0.532977849515 1.0285 2 0.01 0.01 0.01 1 0.285714285714
21640 0.53270506039 1.0285 2 0.01 0.01 0.01 1 0.285714285714
21650 0.532432278836 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
21660 0.532524488433 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
21670 0.532657230399 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
21680 0.532789950967 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
21690 0.532922650141 -0.8715 0.1 0.01 0.01 0.01 1 0.285714285714
21700 0.533055327927 1.7125 2 0.15 0.3 0.3 0.4 0.285714285714
21710 0.532624122733 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
21720 0.532223267525 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
21730 0.531822406536 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
21740 0.531421539756 1.6285 2 0.01 0.01 0.01 0.4 0.114285714286
21750 0.531020667178 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
21760 0.530984970732 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
21770 0.530989848773 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
21780 0.530994726234 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
21790 0.530999603114 -0.2715 0.1 0.01 0.01 0.01 0.4 0.114285714286
21800 0.531004479413 2.3125 2 0.15 0.3 0.3 0.8 0.114285714286
21810 0.530615945195 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
21820 0.530300502499 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
21830 0.529985064097 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
21840 0.529669629986 1.2285 2 0.01 0.01 0.01 0.8 0.228571428571
21850 0.529354200163 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
21860 0.529404137771 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
21870 0.529494657748 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
21880 0.529585164398 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
21890 0.529675657725 -0.6715 0.1 0.01 0.01 0.01 0.8 0.228571428571
21900 0.52976613773 1.9125 2 0.15 0.3 0.3 0.6 0.228571428571
21910 0.52936049454 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
21920 0.529002331052 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
21930 0.528644167385 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
21940 0.528286003534 1.4285 2 0.01 0.01 0.01 0.6 0.171428571429
21950 0.527927839495 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
21960 0.527935219618 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
21970 0.527983208932 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
21980 0.528031191855 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
21990 0.528079168389 -0.4715 0.1 0.01 0.01 0.01 0.6 0.171428571429
22000 0.528127138533 2.1125 2 0.15 0.3 0.3 1.2 0.171428571429
22010 0.527815534548 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
22020 0.527585645612 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
22030 0.527355766261 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
22040 0.527125896492 0.8285 2 0.01 0.01 0.01 1.2 0.342857142857
22050 0.526896036303 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
22060 0.527031825395 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
22070 0.527208210459 -1.0715 0.1 0.01 0.01 0.01 1.2 0.342857142857
