%time SOC Ptotal Psensor1 Ppv Ipv Psensor2 Pmcu Prf
3560 0.723691357467 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
3570 0.723270472478 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
3580 0.722849603282 1.529 0.01 0.4 0.114285714286 0.01 0.01 2
3590 0.722693438578 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
3600 0.722694470581 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
3610 0.722442759267 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
3620 0.722171993291 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
3630 0.721901244703 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
3640 0.721767499294 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
3650 0.721449934507 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
3660 0.72111026905 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
3670 0.720770621095 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
3680 0.720430990611 1.129 0.01 0.8 0.228571428571 0.01 0.01 2
3690 0.720356172335 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
3700 0.720438604674 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
3710 0.720170814386 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
3720 0.719859618163 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
3730 0.719548439488 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
3740 0.719374325308 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
3750 0.719016310629 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
3760 0.718636184274 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
3770 0.718256074437 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
3780 0.717875981072 1.329 0.01 0.6 0.171428571429 0.01 0.01 2
3790 0.717760827787 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
3800 0.717803006342 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
3810 0.717624689893 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
3820 0.717435418217 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
3830 0.717246161362 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
3840 0.717194016493 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
3850 0.716957898748 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
3860 0.716699662056 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
3870 0.716441442262 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
3880 0.716183239353 0.729 0.01 1.2 0.342857142857 0.01 0.01 2
3890 0.716190045098 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
3900 0.716354206864 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
3910 0.716265328179 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
3920 0.71615736704 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
3930 0.716049415967 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
3940 0.716078597319 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
3950 0.715923765672 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
3960 0.715746808648 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
3970 0.715569865849 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
3980 0.715392937269 0.329 0.01 1.6 0.457142857143 0.01 0.01 2
3990 0.715481043729 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
4000 0.715726509517 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
4010 0.715426527654 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
4020 0.715034371611 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
4030 0.714642231291 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
4040 0.714387283371 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
4050 0.71394826064 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
4060 0.713487100753 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
4070 0.713025953128 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
4080 0.712564817684 1.729 0.01 0.2 0.0571428571429 0.01 0.01 2
4090 0.712368891091 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
4100 0.712330466069 1.579 1 0 0.0571428571429 0.8 0.01 0.01
4110 0.711941285355 1.779 1 0 0 0.8 0.01 0.01
4120 0.711508626964 1.779 1 0 0 0.8 0.01 0.01
4130 0.711075982086 1.0285 1 0 0 0.01 0.01 0.01
4140 0.71078062262 2.119 0.01 0 0 0.01 2.2 0.01
4150 0.710301059196 2.119 0.01 0 0 0.01 2.2 0.01
4160 0.709799339543 2.119 0.01 0 0 0.01 2.2 0.01
4170 0.709297628588 2.119 0.01 0 0 0.01 2.2 0.01
4180 0.70879592622 1.929 0.01 0 0 0.01 0.01 2
4190 0.708559625462 0.0385 0.01 0 0 0.01 0.01 0.01
4200 0.708480945649 1.779 1 0.4 0 0.8 0.01 0.01
4210 0.708148849882 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
4220 0.707797646696 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
4230 0.707446459534 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
4240 0.70723265107 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
4250 0.70683451792 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
4260 0.706414218801 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
4270 0.705993933013 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
4280 0.705573660493 1.529 0.01 0.4 0.114285714286 0.01 0.01 2
4290 0.705418950792 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
4300 0.70542194839 1.379 1 1 0.114285714286 0.8 0.01 0.01
4310 0.705203931606 0.779 1 1 0.285714285714 0.8 0.01 0.01
4320 0.704974934388 0.779 1 1 0.285714285714 0.8 0.01 0.01
4330 0.704745952929 0.0285 1 1 0.285714285714 0.01 0.01 0.01
4340 0.704654414536 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
4350 0.704378462097 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
4360 0.704080336764 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
4370 0.703782227826 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
4380 0.703484135262 0.929 0.01 1 0.285714285714 0.01 0.01 2
4390 0.703451702869 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
4400 0.703577019113 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
4410 0.703448675656 0.379 1 1.4 0.4 0.8 0.01 0.01
4420 0.703301204914 0.379 1 1.4 0.4 0.8 0.01 0.01
4430 0.703153746661 -0.3715 1 1.4 0.4 0.01 0.01 0.01
4440 0.703143766124 0.719 0.01 1.4 0.4 0.01 2.2 0.01
4450 0.702949315742 0.719 0.01 1.4 0.4 0.01 2.2 0.01
4460 0.702732685611 0.719 0.01 1.4 0.4 0.01 2.2 0.01
4470 0.702516070833 0.719 0.01 1.4 0.4 0.01 2.2 0.01
4480 0.7022994714 0.529 0.01 1.4 0.4 0.01 0.01 2
4490 0.702348583473 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
4500 0.702555462219 0.379 1 1.8 0.4 0.8 0.01 0.01
4510 0.702508625053 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
4520 0.702442651704 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
4530 0.702376685009 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
4540 0.702448206053 0.319 0.01 1.8 0.514285714286 0.01 2.2 0.01
4550 0.702335228453 0.319 0.01 1.8 0.514285714286 0.01 2.2 0.01
4560 0.702200065271 0.319 0.01 1.8 0.514285714286 0.01 2.2 0.01
4570 0.702064913854 0.319 0.01 1.8 0.514285714286 0.01 2.2 0.01
4580 0.701929774199 0.129 0.01 1.8 0.514285714286 0.01 0.01 2
4590 0.702060351804 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
4600 0.702348685952 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
4610 0.702155307025 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
4620 0.70188580421 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
4630 0.701616317609 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
4640 0.701484362705 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
4650 0.701167876752 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
4660 0.700829202709 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
4670 0.700490544254 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
4680 0.700151901353 1.129 0.01 0.8 0.228571428571 0.01 0.01 2
4690 0.700079100128 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
4700 0.700164161177 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
4710 0.699897636177 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
4720 0.699587534719 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
4730 0.69927744921 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
4740 0.69910496268 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
4750 0.698747855062 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
4760 0.698368546759 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
4770 0.697989252498 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
4780 0.69760997223 1.329 0.01 0.6 0.171428571429 0.01 0.01 2
4790 0.697496674578 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
4800 0.697541328584 1.179 1 1 0.171428571429 0.8 0.01 0.01
4810 0.697332016471 0.779 1 1 0.285714285714 0.8 0.01 0.01
4820 0.697103555916 0.779 1 1 0.285714285714 0.8 0.01 0.01
4830 0.69687511078 0.0285 1 1 0.285714285714 0.01 0.01 0.01
4840 0.696784326078 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
4850 0.696508834934 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
4860 0.696211135154 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
4870 0.695913451174 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
4880 0.695615782969 0.929 0.01 1 0.285714285714 0.01 0.01 2
4890 0.695584197792 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
4900 0.695710612318 0.779 1 0.4 0.285714285714 0.8 0.01 0.01
4910 0.695419891172 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
4920 0.695069245436 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
4930 0.694718614363 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
4940 0.694505712462 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
4950 0.694108012685 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
4960 0.693688088122 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
4970 0.693268174872 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
4980 0.692848272866 1.529 0.01 0.4 0.114285714286 0.01 0.01 2
4990 0.692694618288 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
5000 0.69269907827 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
5010 0.692449317395 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
5020 0.692180388656 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
5030 0.691911475531 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
5040 0.691780367851 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
5050 0.691464360529 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
5060 0.691126119848 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
5070 0.690787893772 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
5080 0.690449682266 1.129 0.01 0.8 0.228571428571 0.01 0.01 2
5090 0.690377845643 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
5100 0.690464188095 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
5110 0.69019823836 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
5120 0.689888623858 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
5130 0.68957902449 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
5140 0.689407300927 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
5150 0.689050583091 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
5160 0.688671618486 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
5170 0.688292666658 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
5180 0.687913727559 1.329 0.01 0.6 0.171428571429 0.01 0.01 2
5190 0.687801310993 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
5200 0.68784716708 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
5210 0.687671208549 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
5220 0.687484228288 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
5230 0.687297261972 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
5240 0.68724822928 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
5250 0.687014119325 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
5260 0.686757756005 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
5270 0.686501407938 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
5280 0.68624507511 0.729 0.01 1.2 0.342857142857 0.01 0.01 2
5290 0.686255347247 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
5300 0.686423922514 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
5310 0.686337932863 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
5320 0.686232745434 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
5330 0.686127567691 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
5340 0.686160348533 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
5350 0.686008006837 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
5360 0.685833405572 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
5370 0.685658817753 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
5380 0.685484243376 0.329 0.01 1.6 0.457142857143 0.01 0.01 2
5390 0.68557630545 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
5400 0.685826675466 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
5410 0.685528304332 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
5420 0.685137198876 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
5430 0.684746105085 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
5440 0.684493032963 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
5450 0.68405476456 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
5460 0.683594218676 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
5470 0.683133679254 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
5480 0.682673146199 1.729 0.01 0.2 0.0571428571429 0.01 0.01 2
5490 0.682479444183 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
5500 0.682444209257 1.579 1 0 0.0571428571429 0.8 0.01 0.01
5510 0.682056064334 1.779 1 0 0 0.8 0.01 0.01
5520 0.681624169807 1.779 1 0 0 0.8 0.01 0.01
5530 0.681192283701 1.0285 1 0 0 0.01 0.01 0.01
5540 0.68089852689 2.119 0.01 0 0 0.01 2.2 0.01
5550 0.680419422755 2.119 0.01 0 0 0.01 2.2 0.01
5560 0.67991801828 2.119 0.01 0 0 0.01 2.2 0.01
5570 0.679416615445 2.119 0.01 0 0 0.01 2.2 0.01
5580 0.678915214126 1.929 0.01 0 0 0.01 0.01 2
5590 0.678680867677 0.0385 0.01 0 0 0.01 0.01 0.01
5600 0.678605126663 1.779 1 0.4 0 0.8 0.01 0.01
5610 0.67827438314 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
5620 0.677924409307 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
5630 0.677574448217 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
5640 0.677362727075 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
5650 0.67696551859 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
5660 0.676545999708 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
5670 0.676126489294 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
5680 0.675706987278 1.529 0.01 0.4 0.114285714286 0.01 0.01 2
5690 0.6755547301 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
5700 0.67556118079 1.379 1 1 0.114285714286 0.8 0.01 0.01
5710 0.675345213347 0.779 1 1 0.285714285714 0.8 0.01 0.01
5720 0.675118194333 0.779 1 1 0.285714285714 0.8 0.01 0.01
5730 0.67489118975 0.0285 1 1 0.285714285714 0.01 0.01 0.01
5740 0.674802502537 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
5750 0.674528225307 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
5760 0.674231631508 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
5770 0.673935051779 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
5780 0.673638486097 0.929 0.01 1 0.285714285714 0.01 0.01 2
5790 0.673609281077 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
5800 0.67373883434 0.779 1 1.4 0.285714285714 0.8 0.01 0.01
5810 0.673613103261 0.379 1 1.4 0.4 0.8 0.01 0.01
5820 0.673468121795 0.379 1 1.4 0.4 0.8 0.01 0.01
5830 0.673323152236 -0.3715 1 1.4 0.4 0.01 0.01 0.01
5840 0.673316541524 0.719 0.01 1.4 0.4 0.01 2.2 0.01
5850 0.673124277322 0.719 0.01 1.4 0.4 0.01 2.2 0.01
5860 0.672909689856 0.719 0.01 1.4 0.4 0.01 2.2 0.01
5870 0.672695116554 0.719 0.01 1.4 0.4 0.01 2.2 0.01
5880 0.672480557407 0.529 0.01 1.4 0.4 0.01 0.01 2
5890 0.672533419413 -1.3615 0.01 1.4 0.4 0.01 0.01 0.01
5900 0.672745061668 0.379 1 1.8 0.4 0.8 0.01 0.01
5910 0.672701355903 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
5920 0.672638390626 -0.021 1 1.8 0.514285714286 0.8 0.01 0.01
5930 0.672575431708 -0.7715 1 1.8 0.514285714286 0.01 0.01 0.01
5940 0.672650844147 0.319 0.01 1.8 0.514285714286 0.01 2.2 0.01
5950 0.672540571374 0.319 0.01 1.8 0.514285714286 0.01 2.2 0.01
5960 0.672407969835 0.319 0.01 1.8 0.514285714286 0.01 2.2 0.01
5970 0.672275379551 0.319 0.01 1.8 0.514285714286 0.01 2.2 0.01
5980 0.67214280052 0.129 0.01 1.8 0.514285714286 0.01 0.01 2
5990 0.672277649567 -1.7615 0.01 1.8 0.514285714286 0.01 0.01 0.01
6000 0.672571267737 -0.021 1 0.8 0.514285714286 0.8 0.01 0.01
6010 0.672380074627 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
6020 0.672112266536 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
6030 0.671844472781 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
6040 0.671715096334 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
6050 0.671399996536 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
6060 0.671062562305 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
6070 0.670725140583 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
6080 0.670387731335 1.129 0.01 0.8 0.228571428571 0.01 0.01 2
6090 0.670317888349 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
6100 0.670406932268 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
6110 0.670142106366 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
6120 0.669833418486 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
6130 0.669524744006 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
6140 0.66935456377 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
6150 0.668998555752 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
6160 0.668620198159 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
6170 0.668241850654 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
6180 0.667863513186 1.329 0.01 0.6 0.171428571429 0.01 0.01 2
6190 0.667752903944 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
6200 0.667801284123 1.179 1 1 0.171428571429 0.8 0.01 0.01
6210 0.667594028284 0.779 1 1 0.285714285714 0.8 0.01 0.01
6220 0.667367496722 0.779 1 1 0.285714285714 0.8 0.01 0.01
6230 0.667140979241 0.0285 1 1 0.285714285714 0.01 0.01 0.01
6240 0.667053028718 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
6250 0.666779152535 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
6260 0.666482918819 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
6270 0.666186698556 1.119 0.01 1 0.285714285714 0.01 2.2 0.01
6280 0.665890491724 0.929 0.01 1 0.285714285714 0.01 0.01 2
6290 0.665862130784 -0.9615 0.01 1 0.285714285714 0.01 0.01 0.01
6300 0.665992816218 0.779 1 0.4 0.285714285714 0.8 0.01 0.01
6310 0.66570360047 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
6320 0.665354059703 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
6330 0.66500453025 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
6340 0.664793644422 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
6350 0.664396726541 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
6360 0.663977430745 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
6370 0.6635581413 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
6380 0.663138858133 1.529 0.01 0.4 0.114285714286 0.01 0.01 2
6390 0.662987607624 -0.3615 0.01 0.4 0.114285714286 0.01 0.01 0.01
6400 0.662995533569 1.379 1 0.8 0.114285714286 0.8 0.01 0.01
6410 0.662747529484 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
6420 0.66248022674 0.979 1 0.8 0.228571428571 0.8 0.01 0.01
6430 0.662212937717 0.2285 1 0.8 0.228571428571 0.01 0.01 0.01
6440 0.662084382121 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
6450 0.661769677699 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
6460 0.661432586701 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
6470 0.661095507201 1.319 0.01 0.8 0.228571428571 0.01 2.2 0.01
6480 0.660758439162 1.129 0.01 0.8 0.228571428571 0.01 0.01 2
6490 0.660689552619 -0.7615 0.01 0.8 0.228571428571 0.01 0.01 0.01
6500 0.660779918489 0.979 1 0.6 0.228571428571 0.8 0.01 0.01
6510 0.660515599931 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
6520 0.660207317621 1.179 1 0.6 0.171428571429 0.8 0.01 0.01
6530 0.659899047878 0.4285 1 0.6 0.171428571429 0.01 0.01 0.01
6540 0.659729591673 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
6550 0.659373877484 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
6560 0.658995760744 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
6570 0.658617652797 1.519 0.01 0.6 0.171428571429 0.01 2.2 0.01
6580 0.658239553592 1.329 0.01 0.6 0.171428571429 0.01 0.01 2
6590 0.658129804744 -0.5615 0.01 0.6 0.171428571429 0.01 0.01 0.01
6600 0.658179415133 1.179 1 1.2 0.171428571429 0.8 0.01 0.01
6610 0.658005687012 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
6620 0.657820860475 0.579 1 1.2 0.342857142857 0.8 0.01 0.01
6630 0.657636046985 -0.1715 1 1.2 0.342857142857 0.01 0.01 0.01
6640 0.657590115848 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
6650 0.657357832489 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
6660 0.657103140759 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
6670 0.65684846257 0.919 0.01 1.2 0.342857142857 0.01 2.2 0.01
6680 0.656593797908 0.729 0.01 1.2 0.342857142857 0.01 0.01 2
6690 0.65660758055 -1.1615 0.01 1.2 0.342857142857 0.01 0.01 0.01
6700 0.656780759412 0.579 1 1.6 0.342857142857 0.8 0.01 0.01
6710 0.656697614087 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
6720 0.656595137952 0.179 1 1.6 0.457142857143 0.8 0.01 0.01
6730 0.656492671128 -0.5715 1 1.6 0.457142857143 0.01 0.01 0.01
6740 0.656529116244 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
6750 0.656379158609 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
6760 0.656206786667 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
6770 0.656034427384 0.519 0.01 1.6 0.457142857143 0.01 2.2 0.01
6780 0.655862080756 0.329 0.01 1.6 0.457142857143 0.01 0.01 2
6790 0.655958217905 -1.5615 0.01 1.6 0.457142857143 0.01 0.01 0.01
6800 0.656213757402 0.179 1 0.2 0.457142857143 0.8 0.01 0.01
6810 0.655916756543 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
6820 0.655526375571 1.579 1 0.2 0.0571428571429 0.8 0.01 0.01
6830 0.655136001998 0.8285 1 0.2 0.0571428571429 0.01 0.01 0.01
6840 0.654884606639 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
6850 0.654446722337 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
6860 0.653986399354 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
6870 0.653526076748 1.919 0.01 0.2 0.0571428571429 0.01 2.2 0.01
6880 0.653065754425 1.729 0.01 0.2 0.0571428571429 0.01 0.01 2
6890 0.652874132348 -0.1615 0.01 0.2 0.0571428571429 0.01 0.01 0.01
6900 0.652842089683 1.579 1 0 0.0571428571429 0.8 0.01 0.01
6910 0.652454655735 1.779 1 0 0 0.8 0.01 0.01
6920 0.652023159517 1.779 1 0 0 0.8 0.01 0.01
6930 0.651591666427 1.0285 1 0 0 0.01 0.01 0.01
6940 0.651299274562 2.119 0.01 0 0 0.01 2.2 0.01
6950 0.650820219802 2.119 0.01 0 0 0.01 2.2 0.01
6960 0.650318699623 2.119 0.01 0 0 0.01 2.2 0.01
6970 0.649817173774 2.119 0.01 0 0 0.01 2.2 0.01
6980 0.649315642133 1.929 0.01 0 0 0.01 0.01 2
6990 0.649083066981 0.0385 0.01 0 0 0.01 0.01 0.01
7000 0.649010229343 1.779 1 0.4 0 0.8 0.01 0.01
7010 0.648680565352 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
7020 0.648331530188 1.379 1 0.4 0.114285714286 0.8 0.01 0.01
7030 0.647982504428 0.6285 1 0.4 0.114285714286 0.01 0.01 0.01
7040 0.647772708551 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
7050 0.647376089895 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
7060 0.646956995535 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
7070 0.646537904691 1.719 0.01 0.4 0.114285714286 0.01 2.2 0.01
7080 0.646118817295 1.529 0.01 0.4 0.114285714286 0.01 0.01 2
